,material_id,cif,prop
471,JVASP-70885,"# generated using pymatgen
data_BeZn2Co
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.71410600
_cell_length_b   2.71410600
_cell_length_c   6.03151080
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeZn2Co
_chemical_formula_sum   'Be1 Zn2 Co1'
_cell_volume   44.43034845
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.54071245  1
  Zn  Zn1  1  0.00000000  0.00000000  0.97045480  1
  Zn  Zn2  1  0.49999926  0.49999926  0.28164401  1
  Co  Co3  1  0.49999926  0.49999926  0.70710687  1
",-0.0417449803246059
472,JVASP-115789,"# generated using pymatgen
data_CaGaO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.24852245
_cell_length_b   3.24852245
_cell_length_c   4.88261097
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaGaO2
_chemical_formula_sum   'Ca1 Ga1 O2'
_cell_volume   51.52569593
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.50000038  0.50000038  0.52248075  1
  Ga  Ga1  1  0.00000000  0.00000000  0.04142454  1
  O  O2  1  0.00000000  0.00000000  0.43773049  1
  O  O3  1  0.50000038  0.50000038  0.00836397  1
",-1.093296424448897
473,JVASP-79937,"# generated using pymatgen
data_V3Re
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.21042474
_cell_length_b   4.21042474
_cell_length_c   4.21042474
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V3Re
_chemical_formula_sum   'V3 Re1'
_cell_volume   52.77919091
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.24999999  0.24999999  0.24999999  1
  V  V1  1  0.74999997  0.74999997  0.74999997  1
  V  V2  1  0.49999998  0.49999998  0.49999998  1
  Re  Re3  1  0.00000000  0.00000000  0.00000000  1
",-1.3238651107132455
474,JVASP-37027,"# generated using pymatgen
data_TiGaFeCo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05392928
_cell_length_b   4.05392928
_cell_length_c   4.05392928
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiGaFeCo
_chemical_formula_sum   'Ti1 Ga1 Fe1 Co1'
_cell_volume   47.11004363
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.50000015  0.50000015  0.50000015  1
  Ga  Ga1  1  0.00000000  0.00000000  0.00000000  1
  Fe  Fe2  1  0.25000008  0.25000008  0.25000008  1
  Co  Co3  1  0.75000023  0.75000023  0.75000023  1
",-2.3750716909438456e-11
475,JVASP-17540,"# generated using pymatgen
data_ZrNi2Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40400511
_cell_length_b   4.40400511
_cell_length_c   4.40400511
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrNi2Sn
_chemical_formula_sum   'Zr1 Ni2 Sn1'
_cell_volume   60.39881882
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni1  1  0.25000015  0.25000015  0.25000015  1
  Ni  Ni2  1  0.75000045  0.75000045  0.75000045  1
  Sn  Sn3  1  0.50000030  0.50000030  0.50000030  1
",-0.7158262241662314
476,JVASP-11981,"# generated using pymatgen
data_Nb3Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14195829
_cell_length_b   5.14195829
_cell_length_c   5.14195829
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nb3Al
_chemical_formula_sum   'Nb6 Al2'
_cell_volume   135.95201480
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.24999992  0.00000000  0.49999983  1
  Nb  Nb1  1  0.74999975  0.00000000  0.49999983  1
  Nb  Nb2  1  0.00000000  0.49999983  0.24999992  1
  Nb  Nb3  1  0.00000000  0.49999983  0.74999975  1
  Nb  Nb4  1  0.49999983  0.74999975  0.00000000  1
  Nb  Nb5  1  0.49999983  0.24999992  0.00000000  1
  Al  Al6  1  0.00000000  0.00000000  0.00000000  1
  Al  Al7  1  0.49999983  0.49999983  0.49999983  1
",-8.956445797801175
477,JVASP-19783,"# generated using pymatgen
data_TeRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03155610
_cell_length_b   4.03155610
_cell_length_c   5.61489037
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TeRh
_chemical_formula_sum   'Te2 Rh2'
_cell_volume   79.03461223
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.33333333  0.66666667  0.25000002  1
  Te  Te1  1  0.66666618  0.33333333  0.75000005  1
  Rh  Rh2  1  0.00000000  0.00000000  0.50000003  1
  Rh  Rh3  1  0.00000000  0.00000000  0.00000000  1
",-3.8255589227725135
478,JVASP-134385,"# generated using pymatgen
data_CaSbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.14427967
_cell_length_b   4.14427967
_cell_length_c   4.14427967
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaSbO3
_chemical_formula_sum   'Ca1 Sb1 O3'
_cell_volume   71.17822688
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  Sb  Sb1  1  0.49999996  0.49999996  0.49999996  1
  O  O2  1  0.49999996  0.49999996  0.00000000  1
  O  O3  1  0.49999996  0.00000000  0.49999996  1
  O  O4  1  0.00000000  0.49999996  0.49999996  1
",-1.968584647156546
479,JVASP-17837,"# generated using pymatgen
data_MnVAs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.48291714
_cell_length_b   3.48291714
_cell_length_c   6.30008533
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnVAs
_chemical_formula_sum   'Mn2 V2 As2'
_cell_volume   76.42451928
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.00000000  0.49999959  0.33579303  1
  Mn  Mn1  1  0.49999959  0.00000000  0.66420700  1
  V  V2  1  0.49999959  0.49999959  0.00000000  1
  V  V3  1  0.00000000  0.00000000  0.00000000  1
  As  As4  1  0.00000000  0.49999959  0.70507689  1
  As  As5  1  0.49999959  0.00000000  0.29492314  1
",-3.421936399360978
480,JVASP-135885,"# generated using pymatgen
data_BaSbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.23465541
_cell_length_b   4.23465541
_cell_length_c   4.23465541
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaSbO3
_chemical_formula_sum   'Ba1 Sb1 O3'
_cell_volume   75.93713869
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.00000000  1
  Sb  Sb1  1  0.49999946  0.49999946  0.49999946  1
  O  O2  1  0.49999946  0.49999946  0.00000000  1
  O  O3  1  0.49999946  0.00000000  0.49999946  1
  O  O4  1  0.00000000  0.49999946  0.49999946  1
",-15.050185370440415
481,JVASP-16781,"# generated using pymatgen
data_CrRh3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73139978
_cell_length_b   3.73139978
_cell_length_c   3.73139978
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrRh3
_chemical_formula_sum   'Cr1 Rh3'
_cell_volume   51.95356379
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.00000000  1
  Rh  Rh1  1  0.00000000  0.49999997  0.49999997  1
  Rh  Rh2  1  0.49999997  0.49999997  0.00000000  1
  Rh  Rh3  1  0.49999997  0.00000000  0.49999997  1
",-4.671310120237188
482,JVASP-41590,"# generated using pymatgen
data_VZnRu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19623137
_cell_length_b   4.19623137
_cell_length_c   4.19623137
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VZnRu2
_chemical_formula_sum   'V1 Zn1 Ru2'
_cell_volume   52.24723121
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.50000062  0.50000062  0.50000062  1
  Zn  Zn1  1  0.00000000  0.00000000  0.00000000  1
  Ru  Ru2  1  0.25000031  0.25000031  0.25000031  1
  Ru  Ru3  1  0.75000092  0.75000092  0.75000092  1
",-6.246654131046232
483,JVASP-100606,"# generated using pymatgen
data_LiSc2Ga
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.72032397
_cell_length_b   4.72032397
_cell_length_c   4.72032397
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiSc2Ga
_chemical_formula_sum   'Li1 Sc2 Ga1'
_cell_volume   74.37045198
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.00000000  1
  Sc  Sc1  1  0.75000069  0.75000069  0.75000069  1
  Sc  Sc2  1  0.25000023  0.25000023  0.25000023  1
  Ga  Ga3  1  0.50000046  0.50000046  0.50000046  1
",-0.02265506773534213
484,JVASP-41045,"# generated using pymatgen
data_Zn2NiRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12224987
_cell_length_b   4.12224987
_cell_length_c   4.12224987
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zn2NiRh
_chemical_formula_sum   'Zn2 Ni1 Rh1'
_cell_volume   49.53223686
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.25000007  0.25000007  0.25000007  1
  Zn  Zn1  1  0.75000022  0.75000022  0.75000022  1
  Ni  Ni2  1  0.50000014  0.50000014  0.50000014  1
  Rh  Rh3  1  0.00000000  0.00000000  0.00000000  1
",-0.008755927804859146
485,JVASP-20529,"# generated using pymatgen
data_NbRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.82891126
_cell_length_b   2.82891126
_cell_length_c   3.82981393
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbRh
_chemical_formula_sum   'Nb1 Rh1'
_cell_volume   30.64900102
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.00000000  1
  Rh  Rh1  1  0.50000022  0.50000022  0.50000051  1
",-7.582163071814305
486,JVASP-39096,"# generated using pymatgen
data_SiTc2W
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27783165
_cell_length_b   4.27783165
_cell_length_c   4.27783165
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiTc2W
_chemical_formula_sum   'Si1 Tc2 W1'
_cell_volume   55.35489995
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.50000062  0.50000062  0.50000062  1
  Tc  Tc1  1  0.25000031  0.25000031  0.25000031  1
  Tc  Tc2  1  0.75000093  0.75000093  0.75000093  1
  W  W3  1  0.00000000  0.00000000  0.00000000  1
",-3.1092278171065546
487,JVASP-10063,"# generated using pymatgen
data_CoO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.23266048
_cell_length_b   4.23266048
_cell_length_c   2.83125686
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoO2
_chemical_formula_sum   'Co2 O4'
_cell_volume   50.72314089
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.50000006  0.50000006  0.00000000  1
  Co  Co1  1  0.00000000  0.00000000  0.49999945  1
  O  O2  1  0.69440956  0.69440956  0.49999945  1
  O  O3  1  0.80559067  0.19440948  0.00000000  1
  O  O4  1  0.19440948  0.80559067  0.00000000  1
  O  O5  1  0.30559059  0.30559059  0.49999945  1
",-1.0754218659604184
488,JVASP-114020,"# generated using pymatgen
data_BaBrO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.67737969
_cell_length_b   5.87053936
_cell_length_c   5.24472698
_cell_angle_alpha   90.00000000
_cell_angle_beta   97.78187696
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaBrO
_chemical_formula_sum   'Ba1 Br1 O1'
_cell_volume   142.68734102
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.67992110  0.00000000  0.10650840  1
  Br  Br1  1  0.12773757  0.00000000  0.67224526  1
  O  O2  1  0.19233887  0.00000000  0.22124885  1
",-3.585314622893728
489,JVASP-50085,"# generated using pymatgen
data_TiO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.79040655
_cell_length_b   2.79040655
_cell_length_c   2.79621872
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiO
_chemical_formula_sum   'Ti1 O1'
_cell_volume   18.85544282
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.33333255  0.66666748  0.49999977  1
  O  O1  1  0.66666566  0.33333374  0.00000000  1
",-1.1630217339237119e-13
490,JVASP-35957,"# generated using pymatgen
data_Mn3N2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.92757305
_cell_length_b   2.92757305
_cell_length_c   5.86106391
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn3N2
_chemical_formula_sum   'Mn3 N2'
_cell_volume   43.50333672
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.66666793  0.33333368  0.32290052  1
  Mn  Mn1  1  0.33333482  0.66666736  0.67710074  1
  Mn  Mn2  1  0.00000000  0.00000000  0.00000000  1
  N  N3  1  0.66666793  0.33333368  0.79141280  1
  N  N4  1  0.33333482  0.66666736  0.20858845  1
",-15.174386921745754
491,JVASP-14891,"# generated using pymatgen
data_AlBMo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.15399212
_cell_length_b   7.15399212
_cell_length_c   3.09301721
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   154.26154138
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlBMo
_chemical_formula_sum   'Al2 B2 Mo2'
_cell_volume   68.74369872
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.69843230  0.30157297  0.74999932  1
  Al  Al1  1  0.30157297  0.69843230  0.24999977  1
  B  B2  1  0.46648053  0.53352474  0.24999977  1
  B  B3  1  0.53352474  0.46648053  0.74999932  1
  Mo  Mo4  1  0.08900133  0.91100394  0.24999977  1
  Mo  Mo5  1  0.91100394  0.08900133  0.74999932  1
",-0.09475818488913648
492,JVASP-71027,"# generated using pymatgen
data_MnBeRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.68233505
_cell_length_b   2.68233505
_cell_length_c   6.26352352
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnBeRh2
_chemical_formula_sum   'Mn1 Be1 Rh2'
_cell_volume   45.06555880
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.49999908  0.49999908  0.72211182  1
  Be  Be1  1  0.00000000  0.00000000  0.50397867  1
  Rh  Rh2  1  0.00000000  0.00000000  0.97852202  1
  Rh  Rh3  1  0.49999908  0.49999908  0.29539011  1
",-2.8922498830139793
493,JVASP-71268,"# generated using pymatgen
data_Be2NiP
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.94999702
_cell_length_b   2.94999702
_cell_length_c   4.44193464
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Be2NiP
_chemical_formula_sum   'Be2 Ni1 P1'
_cell_volume   38.65585801
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.75000078  1
  Be  Be1  1  0.00000000  0.00000000  0.25000026  1
  Ni  Ni2  1  0.49999949  0.49999949  0.00000000  1
  P  P3  1  0.49999949  0.49999949  0.50000052  1
",-7.225168937323926
494,JVASP-15882,"# generated using pymatgen
data_SiRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.94773614
_cell_length_b   2.94773614
_cell_length_c   2.94773614
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiRh
_chemical_formula_sum   'Si1 Rh1'
_cell_volume   25.61331666
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.49999935  0.49999935  0.49999935  1
  Rh  Rh1  1  0.00000000  0.00000000  0.00000000  1
",-3.9160711986325403
495,JVASP-137975,"# generated using pymatgen
data_AlO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.72222354
_cell_length_b   2.72222354
_cell_length_c   5.31222333
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlO
_chemical_formula_sum   'Al2 O2'
_cell_volume   39.36623621
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.50000065  0.24703188  1
  Al  Al1  1  0.50000065  0.00000000  0.75296930  1
  O  O2  1  0.00000000  0.50000065  0.85334137  1
  O  O3  1  0.50000065  0.00000000  0.14665980  1
",-3.1289910400092884
496,JVASP-39828,"# generated using pymatgen
data_BeSiIr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05266213
_cell_length_b   4.05266213
_cell_length_c   4.05266213
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeSiIr2
_chemical_formula_sum   'Be1 Si1 Ir2'
_cell_volume   47.06588159
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.50000085  0.50000085  0.50000085  1
  Si  Si1  1  0.00000000  0.00000000  0.00000000  1
  Ir  Ir2  1  0.25000043  0.25000043  0.25000043  1
  Ir  Ir3  1  0.75000128  0.75000128  0.75000128  1
",-0.3576769584582277
497,JVASP-135947,"# generated using pymatgen
data_BeCrO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47426485
_cell_length_b   2.47426485
_cell_length_c   5.01453738
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeCrO2
_chemical_formula_sum   'Be1 Cr1 O2'
_cell_volume   30.69893051
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.50000098  0.50000098  0.55081359  1
  Cr  Cr1  1  0.00000000  0.00000000  0.08525699  1
  O  O2  1  0.00000000  0.00000000  0.48401654  1
  O  O3  1  0.50000098  0.50000098  0.88991000  1
",-8.001262534212506
